OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
7237,TA COLUMBIA TRAVEL CENTER,"I-80, EXIT 4 & SR-94",Columbia,NJ,115,4.099
7239,TA PAULSBORO TRAVELCENTER,"I-295, EXIT 18A",Paulsboro,NJ,150,3.999
7240,Pilot Travel Centers #190,"I-78, EXIT 12 & US-22",Hampton                                 ,NJ,105,3.809
7244,TA LAS VEGAS TRAVEL CENTER,"I-15, EXIT 33",Las Vegas,NV,910,3.73566666
7248,WILD WILD WEST TRAVEL PLAZA,"I-15, EXIT 37",Las Vegas,NV,910,3.76733333
7263,FLYING J #904,"I-80, EXIT 107",Big Springs,NE,475,3.48233333
7264,TA GRAND ISLAND WEST TRAVEL CENTER,"I-80, EXIT 305",Alda,NE,330,3.169
7265,Fast Stop Travel Centers #1151,"I-80, EXIT 164 & CR-56C",Hershey,NE,475,3.499
7267,TA OGALLALA TRAVEL CENTER,"I-80, EXIT 126",Ogallala,NE,475,3.46566666
7268,SAPP BROS TRAVEL CENTER,"I-80, EXIT 440 & SR-50, EXIT 440",Omaha,NE,486,3.28066666
7269,GRAND ISLAND TRAVEL CENTER,"I-80, EXIT 312 & US-281/US-34",Grand Island,NE,330,3.26566666
7282,ALLTOWN FRESH,"I-87, EXIT 17N & US-9",Fort Edward,NY,12,3.759
7282,ALLTOWN FRESH,"I-87, EXIT 17N & US-9",Fort Edward,NY,12,3.779
7284,MURALTS TRUCK PLAZA,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,820,3.609
7285,SENECA ONE STOP,"SR-17, EXIT 20",Salamanca                               ,NY,38,3.309
7286,TA MISSOULA,"I-90, EXIT 96 & US-93",Missoula,MT,820,3.699
7288,TA LAUREL,"I-90, EXIT 437",Laurel,MT,780,3.61233333
7289,TA STRAFFORD,"I-44, EXIT 88 & SR-125",Strafford,MO,535,3.36566666
7291,TA OAK GROVE TRAVEL CENTER,"I-70, EXIT 28",Oak Grove,MO,400,3.22233333
7293,TA Matthews Travel Center,"I-55, EXIT 58 & SR-80",Matthews,MO,574,3.20566666
7299,GASPERS - FAST LANE,"I-70, EXIT 148 & US-54",Kingdom City,MO,392,2.959
7300,B AND D AUTO TRUCK PLAZA,"I-44, EXIT 127",Lebanon,MO,416,3.099
7310,AAA HOSPITALITY,"I-55, EXIT 220",Tillatoba,MS,435,2.784
7312,208 FUEL PLAZA,"I-70, EXIT 208",Belmont,OH,430,3.419
7314,TA MERIDIAN TRAVEL CENTER,"I-20 & I-59, EXIT 160",Meridian,MS,705,2.91233333
7323,TRUCKERS INN,"I-94/US-52, EXIT 127 & US-71",Sauk Centre,MN,453,3.22566666
7326,PETRO STOP #398,"I-35 & I-90, EXIT 11",Albert Lea,MN,515,4.099
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.599
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.699
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.589
7331,SPEEDWAY #9266,US-52 & SR-234,Ironton,OH,255,3.699
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.559
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.299
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.249
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.349
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.439
7335,TA SAWYER TRAVEL CENTER,"I-94, EXIT 12",Sawyer,MI,465,3.699
7335,TA SAWYER TRAVEL CENTER,"I-94, EXIT 12",Sawyer,MI,465,3.689
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,4.039
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.999
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.979
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.989
7341,INTERSTATE TRAVEL PLAZA,"I-495, EXIT 14A & US-1",Wrentham,MA,175,3.699
7344,BEST QUICK STOP,US-1,Peabody,MA,178,3.61566666
7353,DYSARTS SERVICE,"I-95, EXIT 44",Bangor,ME,26,3.799
7354,CIRCLE K #4707065,"I-95, EXIT 2",Kittery,ME,125,3.899
7357,TA SLIDELL TRAVEL CENTER,"I-10, EXIT 266 & US-190",Slidell,LA,725,3.154
7360,KINGS TRUCK STOP,ST 103,Port Barre                              ,LA,600,3.189
7364,Petro Stopping Center,"I-80, EXIT 226",Girard,OH,573,3.45233333
7370,TA SMITHS GROVE,"I-65, EXIT 38 & SR-101",Smiths Grove,KY,415,3.43233333
7371,One9 #392,"I-65, EXIT 81 & SR-84",Sonora,KY,415,3.19566666
7372,TA WALTON #28,"I-75/I-71, EXIT 175 & SR-338",Walton,KY,300,3.00233333
7379,KEYSTOP TRAVEL CENTER,"I-65, EXIT 2 & US-31W",Franklin,KY,460,2.899
7382,TA FLORENCE TRAVEL CENTER,"I-75, EXIT 181",Florence,KY,300,3.07066666
7385,WAKEENEY 24 7 STORE #3,"I-70/US-40, EXIT 127 & US-283",Wakeeney,KS,525,3.09066666
7387,TA Oakley,"I-70, EXIT 76 & US-40/US-83",Oakley,KS,525,3.649
7389,GO MART FOOD STORE #58,"I-77, EXIT 1 & SR-7",Marietta,OH,430,3.799
7396,7-ELEVEN #36180,US-20/SR-18,Monroeville,OH,550,3.614
7398,FLYING J #913,"I-80, EXIT 142 & US-65",Altoona                                 ,IA,320,3.35566666
7398,FLYING J TRAVEL PLAZA #913,"I-80, EXIT 142 & US-65",Altoona                                 ,IA,320,3.34233333
7403,FUEL MART #714,"I-75, EXIT 168",North Baltimore                         ,OH,550,3.11233333
7406,PILOT TRAVEL CENTER #594,"I-29, EXIT 143",Sioux City,IA,527,3.60566666
7406,PILOT #594,"I-29, EXIT 143",Sioux City,IA,527,3.699
7407,TA IOWA 80 TRAVEL PLAZA,"I-80, EXIT 284",Walcott,IA,270,3.90233333
7408,FRIENDSHIP FOOD MART #99,US-224 & SR-61/SR-598,Willard,OH,249,3.63233333
7410,PILOT TRAVEL CENTERS #373,"I-35 & I-80, EXIT 126",Urbandale                               ,IA,320,3.35566666
7410,PILOT TRAVEL CENTER #373,"I-35 & I-80, EXIT 126",Urbandale                               ,IA,320,3.34233333
7412,PETRO STOPPING CENTER #374,"I-69, EXIT 245 & SR-28",Gaston,IN,457,3.53566666
7416,GOOD TO GO #40,"I-65, EXIT 215 & SR-114",Rensselaer,IN,290,3.20066666
7417,SKY CITGO,US-30 & SR-23,Grovertown,IN,365,3.499
7418,JJS TRAVEL PLAZA,US-31 & US-24,Peru,IN,370,3.444
7421,MIDLAND #1901,"I-70, EXIT 137 AT MILE 137",Cambridge City,IN,375,3.43233333
7425,Petro Brazil,"I-70,  EXIT 23",Brazil,IN,375,3.989
7429,TA CLAYTON,"I-70, EXIT 59 & SR-39",Clayton,IN,375,3.939
7435,PETRO STOPPING CENTER #375,"I-65, EXIT 201 & US-231/US-24",Remington,IN,365,3.699
7436,TA WHITESTOWN,"I-65/US-52, EXIT 130",Whitestown,IN,375,3.57066666
7437,PETRO STOPPING CENTER #379,"I-74,  EXIT 143",Greensburg,IN,375,3.999
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.349
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.399
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.439
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.549
7459,TA Morris Travel Center,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.849
7466,PILOT #595,"I-57, EXIT 54B & SR-13",Marion,IL,540,3.759
7466,PILOT TRAVEL CENTER #595,"I-57, EXIT 54B & SR-13",Marion,IL,540,3.759
7469,PILOT TRAVEL CENTERS #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.439
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.699
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.579
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.379
7471,ROAD RANGER #185,"I-55, EXIT 145 & US-136",Mc Lean,IL,280,3.349
7471,ROAD RANGER #185,"I-55, EXIT 145 & US-136",Mc Lean,IL,280,3.449
7482,TA BOISE TRAVEL CENTER,"I-84, EXIT 54",Boise,ID,785,3.77066666
7492,Mobil dba One9 #1365,"I-85, EXIT 70",Cusseta,AL,720,2.999
7492,One9 #1365,"I-85, EXIT 70",Cusseta,AL,720,2.999
7495,RACETRAC #2574,"I-75, EXIT 237, SR-331 & US-41",Forest Park,GA,18,3.109
7504,TEXACO,"I-75, EXIT 306 & SR-140",Adairsville,GA,193,3.10566666
7506,CHAPMANS TRUCK STOP,"I-85 & SR-219, EXIT 13",Lagrange,GA,50,3.91566666
7523,EXPRESS STOP FOOD STORE #4644,"I-75, EXIT 181",Pinconning,MI,260,3.639
7533,TA WILDWOOD TRAVEL CENTER,"I-75, EXIT 329 & SR-44",Wildwood,FL,225,3.214
7534,TA BALDWIN TRAVEL CENTER,"I-10, EXIT 343 & US-301",Jacksonville,FL,75,3.899
7535,GIANT #198,"I-4/SR-400, EXIT 7 & US-301/SR-41",Tampa,FL,225,3.25733333
7543,TA NEW HAVEN TRAVEL CENTER,"I-95, EXIT 56",Branford,CT,100,5.069
7545,CITGO,"I-95, EXIT 40",Milford,CT,100,3.399
7546,SHELL DBA PILOT DEALER #882,"I-95, EXIT 93 & SR-216",North Stonington,CT,73,4.299
7546,PILOT TRAVEL CENTERS #882,"I-95, EXIT 93 & SR-216",North Stonington,CT,73,4.299
7551,PWI #525,"I-70, EXIT 295",Watkins,CO,800,3.139
7552,TA DENVER WEST TRAVEL CENTER,"I-70, EXIT 266",Wheat Ridge,CO,800,3.41566666
7553,BRUSH TRAVEL PLAZA,"I-76, EXIT 90B & SR-71",Brush,CO,800,3.699
7574,108 FOOD AND FUEL,"I-40, EXIT 108 & US-66/US-281 BUS",Calumet,OK,483,3.13566666
7611,LOVES TRAVEL STOP #167,"I-44, EXIT 83",Chickasha                               ,OK,483,3.16566666
7615,HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270,"I-40, EXIT 292",Holbrook,AZ,930,3.139
7615,HOPI TRAVEL PLAZA,"I-40, EXIT 292",Holbrook,AZ,930,3.219
7617,TUCSON TRUCK TERMINAL,"I-10, EXIT 268",Tucson,AZ,980,3.22233333
7622,COPAN TRUCK STOP,US-75,Copan                                   ,OK,307,3.119
7624,WILLCOX TRUCK PLAZA,"I-10, EXIT 340",Willcox,AZ,980,3.34066666
7625,LOVES TRAVEL STOP #248,"I-40, EXIT 71",Clinton,OK,483,3.17233333
7627,DAVIS TRADING POST,"I-35, EXIT 55",Davis                                   ,OK,569,2.979
7629,ARNOLDS TRUCK STOP,US-72/SR-20/SR-157 & CR-59,Tuscumbia                               ,AL,615,3.169
7635,TA MONTGOMERY TRAVEL CENTER,"I-65, EXIT 168 & US-80/US-82/SR-6/SR-8",Montgomery,AL,720,3.25233333
7636,PILOT TRAVEL CENTER #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,615,2.999
7636,PILOT TRAVEL CENTERS #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,615,3.099
7655,LOVES TRAVEL STOP #253,I-40 EXIT 7 & SR 30,Erick,OK,483,3.20566666
7705,FLYING J TRAVEL PLAZA #610,"I-40, EXIT 53",Kingman,AZ,910,3.88233333
7708,PILOT TRAVEL CENTER #352,"I-75, EXIT 139",Fort Myers                              ,FL,225,3.799
7708,PILOT TRAVEL CENTERS #352,"I-75, EXIT 139",Fort Myers                              ,FL,225,3.799
7715,LONDON AUTO TRUCK CENTER,"I-75, EXIT 41 & SR-80",London,KY,405,3.399
7718,MR FUEL #717,"I-44, EXIT 251",Villa Ridge,MO,540,3.01566666
7719,FLYING J TRAVEL PLAZA #674,"I-70, EXIT 188",Warrenton,MO,540,3.11566666
7721,TRAIL STAR TRUCK STOP,"ST 16, EXIT 213",Glendive,MT,807,3.459
7722,SAPP BROS TRAVEL CENTER,"I-80, EXIT 353 & US-81",York,NE,330,3.324
7724,FUEL MART #767,US-6 & US-23,Bradner,OH,550,3.40733333
7725,BELL STORES #48,US-30 & SR-94,Dalton,OH,249,3.38566666
7733,FLYING J TRAVEL PLAZA #723,"I-40, EXIT 76",Amarillo,TX,585,3.26566666
7746,PILOT TRAVEL CENTER #888,"I-27, EXIT 74",Tulia,TX,585,3.34066666
7753,LOVES TRAVEL STOP #166,SR-351,Muskogee,OK,560,3.33733333
7767,FLYING J TRAVEL PLAZA #759,"I-25, EXIT 7",Cheyenne,WY,795,3.709
7768,BIG D #30,"I-25/US-87, EXIT 9 & I-80, EXIT 359C & I-80 BUS/US-30",Cheyenne,WY,795,3.204
7792,FLYING J TRAVEL PLAZA #630,"I-75/SR-401, EXIT 201 & SR-36",Jackson,GA,67,3.384
7798,CIRCLE K #2745100,"I-95, EXIT 7",Woodbine,GA,75,3.23233333
7825,PILOT TRAVEL CENTERS #356,"I-65, EXIT 121",Shepherdsville,KY,415,3.609
7838,PILOT #581,"US-52/SR-55, & 117TH ST, MM300",Inver Grove Heights,MN,515,3.579
7871,STRIPES 7FLEET #42454,"US-60, US-70 & US-84",Texico,NM,700,3.829
7873,One9 #387,"I-80, EXIT 280 & SR- 278",Carlin                                  ,NV,835,3.439
7886,PETRO STOPPING CENTER #357,"I-70, EXIT 156B & US-40",New Paris,OH,317,3.48733333
7930,I 24 TRUCK PLAZA,"I-24, EXIT 114 & US-41",Manchester,TN,460,3.099
7946,PILOT TRAVEL CENTERS #289,"I-90/I-39, EXIT 158 & I-43/SR-81, EXIT 1",Beloit                                  ,WI,520,3.799
7959,SPF #45,"I-25/US-87, EXIT 7 & US-212",Cheyenne,WY,795,3.22566666
8840,LOVES TRAVEL STOP #211,"I-35, EXIT 120",Oklahoma City,OK,483,3.25566666
8895,PAULS VALLEY TRAVEL CENTER,"I-35, EXIT 72  & SR-19",Pauls Valley,OK,569,2.999
8927,LOVES TRAVEL STOP #219,"I-40, EXIT 200",Seminole,OK,560,3.36233333
8936,CIRCLE K #107,US-220 & CR-902,Ridgeway,VA,65,3.399
8948,PARK N PUMP CIRCLE C,"I-15, EXIT 222",Nephi,UT,835,3.449
8961,FLYING J TRAVEL PLAZA #736,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.46566666
8977,LOVES TRAVEL STOP #168,"I-44, EXIT 20",Walters                                 ,OK,253,3.194
8987,LOVES TRAVEL STOP #255,"I-40, EXIT 287 & SR-100",Webbers Falls,OK,645,3.789
9160,PILOT TRAVEL CENTERS #912,"I-80, EXIT 300 & SR-40D",Wood River,NE,330,3.28233333
9161,TREXLER PLAZA TRUCK STOP,I-78/US-22,Allentown,PA,160,3.63233333
9206,CIRCLE K #4707005,US-2 & SR-4,Farmington,ME,170,3.899
9216,309 TRUCK STOP,SR-309,Coopersburg                             ,PA,90,3.759
9241,7-ELEVEN #40286,"I-76,  EXIT 23/312",Elverson,PA,160,3.889
9280,ONVO TRAVEL PLAZA - LAKEWOOD,"I-84, EXIT 20 & SR-507",Greentown,PA,200,3.54566666
9289,ONVO EXPRESS,"I-81, EXIT 217 & SR-547",Harford,PA,200,3.609
9340,LANCASTER TRAVEL PLAZA,US-30,Ronks,PA,208,3.899
9354,BFS FOODS TRUCK PLAZA,"I-79, EXIT 1",Mount Morris,PA,165,4.499
9365,FLYING J TRAVEL PLAZA #713,"I-95, EXIT 181",Latta,SC,63,3.349
9381,SCOTT FUEL TRAVEL PLAZA,"I-81, EXIT 199",Dalton                                  ,PA,200,3.599
9382,PILOT TRAVEL CENTERS #286,"I-70, EXIT 10 & SR-127",Eaton,OH,317,3.46233333
9383,PILOT TRAVEL CENTERS #285,"I-70, EXIT 126 & SR-37",Hebron,OH,315,3.44566666
9386,PETRO STOPPING CENTER #325,"I-75,  EXIT 167",North Baltimore,OH,550,3.27066666
9403,PILOT TRAVEL CENTERS #280,"I-78, EXIT 7 & SR-173",Bloomsbury                              ,NJ,105,3.809
9415,7-ELEVEN #40287,"I-76, EXIT 24A/326",Wayne,PA,160,3.889
9423,PETRO STOPPING CENTER #318,"I-70, EXIT 148",Kingdom City,MO,540,3.05733333
9449,CORNER PANTRY #127,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.41233333
9451,TA BETO JUNCTION TRAVEL CENTER,"I-35, EXIT 155 & US-75",Lebo,KS,336,3.23066666
9467,TA PORTER TRAVEL CENTERS,"I-94, EXIT 22B & US-20",Chesterton,IN,365,3.849
9468,TA LAKE STATION,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.849
9469,TA EXPRESS COWPENS #477,"I-85, EXIT 83 & SR-110",Cowpens,SC,210,3.399
9485,PILOT TRAVEL CENTER #4559,"I-20, EXIT 26",Villa Rica,GA,18,3.389
9485,PILOT #4559,"I-20, EXIT 26",Villa Rica,GA,18,3.449
9513,CIRCLE K #2705350,"I-20, EXIT 5 & US-25",North Augusta,SC,135,3.159
9525,SCOTCHMAN #3891,"I-77, EXIT 65 & SR-9",Richburg,SC,46,3.109
9528,GO MART FOOD STORE #43,"I-64, EXIT 39 & SR-34",Teays,WV,44,3.499
9542,SPINX #266,"I-26, EXIT 104",Columbia,SC,135,3.13233333
9550,Mauston Interstate BP,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,420,3.22733333
9553,LYNDON STATION BP,I-90 & 94 EXIT 79,Lyndon Station,WI,420,3.177
9554,BIG D OIL #2,US-85 & US-34,Belle Fourche                           ,SD,506,3.22733333
9614,DITTYS,"I-90, EXIT 284 & SR-45",Kimball,SD,455,3.089
9618,FLYING J #477,US-75,Anna,TX,630,3.239
9638,PILOT TRAVEL CENTERS #62,"I-95, EXIT 170 & SR-327",Florence,SC,46,3.349
9668,COFFEE CUP FUEL STOP #4,"I-90, EXIT 310 & SR-281",Plankinton                              ,SD,455,3.02733333
9675,FLYING J TRAVEL PLAZA #722,"I-75 & I-40, EXIT 369",Knoxville,TN,405,3.439
9699,SPEEDWAY #9400,US-30/US-62 & SR-297,Canton,OH,249,3.369
9703,PILOT TRAVEL CENTERS #2,"I-90, EXIT 223 & SR-45",Austinburg                              ,OH,305,3.859
9712,TA GREENSBORO TRAVEL CENTER,"I-40 & I-85, EXIT 138 & SR-61",Whitsett,NC,65,3.99733333
9713,TA Express Vermillion #275,"I-29, EXIT 26 & SR-50",Burbank,SD,572,3.099
9717,COFFEE CUP FUEL STOP #8,"I-90, EXIT 212 & SR-83",Vivian                                  ,SD,455,3.09733333
9724,One9 #1339,"I-81,  EXIT 34",Parish,NY,190,3.799
9746,TA MILL CITY TRAVEL CENTER,"I-80, EXIT 151",Imlay,NV,966,3.794
9747,GOOD TO GO TRAVEL CENTER,"I-80, EXIT 353 & US-81",York,NE,350,3.31733333
9763,DELUXE TRUCK STOP,SR-759,Saint Joseph,MO,400,3.149
9783,KANGAROO CROSSING #1101,"I-55, EXIT 144",Pickens                                 ,MS,705,3.099
9803,TA KNOXVILLE WEST TRAVEL CENTER,"I-40 & I-75, EXIT 369",Knoxville,TN,405,3.42566666
9808,TA ANN ARBOR TRAVEL CENTER,"I-94, EXIT 167",Dexter,MI,325,3.699
9808,TA ANN ARBOR TRAVEL CENTER,"I-94, EXIT 167",Dexter,MI,325,3.499
9808,TA ANN ARBOR TRAVEL CENTER,"I-94, EXIT 167",Dexter,MI,325,3.649
9808,TA ANN ARBOR TRAVEL CENTER,"I-94, EXIT 167",Dexter,MI,325,3.629
9812,LEES FOOD MART #1398,"I-40, EXIT 398",Knoxville,TN,405,3.299
9818,CIRCLE K #4707002,"I-95, EXIT 157",Newport,ME,170,3.899
9821,PILOT TRAVEL CENTERS #52,"I-24, EXIT 64",La Vergne                               ,TN,460,3.47233333
9842,Petes #03,US-59 & US-54,Moran,KS,336,3.26566666
9843,MAPLE HILL TRUCK STOP,"I-70, EXIT 341",Maple Hill,KS,553,3.05233333
9851,KWIK STOP #86,US-151/US-52/US-61,Dubuque                                 ,IA,335,3.489
9855,PILOT TRAVEL CENTER #37,"I-65, EXIT 95",Whiteland,IN,375,3.959
9855,PILOT TRAVEL CENTERS #37,"I-65, EXIT 95",Whiteland,IN,375,3.959
9860,PARADISE AUTO TRUCK PLAZA,US-31,Rochester,IN,370,3.40566666
9862,PILOT TRAVEL CENTER #271,"I-80, EXIT 6",Gary,IN,365,3.829
9862,PILOT TRAVEL CENTERS #271,"I-80, EXIT 6",Gary,IN,365,3.799
9887,7-ELEVEN #40354,"I-95, EXIT 173",Palm Bay,FL,140,3.21566666
9941,FLYING J TRAVEL PLAZA #609,"I-10, EXIT 208-A",Eloy,AZ,930,3.45233333
9945,CIRCLE K #2706690,"I-85/US-29, EXIT 62 & US-280/US-431/SR-38/SR-1",Opelika,AL,50,2.999
9959,FLYING J #876,"I-95, EXIT 104",Ruther Glen,VA,180,3.619
9962,STRIPES #40673,"I-45, EXIT 179",Mcallen,TX,639,3.289
9971,TA DANSVILLE TRAVEL CENTER,"I-390 & COMMERCE, EXIT 5",Dansville,NY,190,4.499
9973,BOLLA MARKET,"I-287, EXIT 66",Mahwah,NJ,115,3.53233333
9990,JIMS  BEST STOP,US-45 & US-64,Selmer,TN,435,3.174
9995,LOVES TRAVEL STOP #411,"I-35 & I-80, EXIT 125 & US-6",Clive,IA,320,3.34066666
9997,Circle K #2723687,"I-20, EXIT 11 & US-27/SR-1",Bremen,GA,193,3.08733333
10006,FLINT HILLS FUEL MART,US-50 & US-77,Florence,KS,336,3.499
10007,CIRCLE K #2705346,SR-307,Savannah,GA,195,3.03233333
10014,Sudden Service #6604,"I-40, EXIT 212",Nashville,TN,460,3.399
10015,Loves Travel Stop #429,"I-65 & I-24, EXIT 87",Nashville,TN,460,3.46233333
10020,Maplefields,"US-4, EXIT 2 & SR-22A",Fair Haven,VT,39,3.599
10024,MILLERS TRAVEL CENTER,US-6 & US-50,Wellington,UT,835,3.659
10028,GOOD TO GO #10,US-35,Winamac,IN,290,3.914
10030,LOVES TRAVEL STOP #715,I-77 EXIT 58 & SR-666 & US-52,Bastian,VA,185,3.59733333
10033,SHELL,"I-95, EXIT 133 & US-17 BUS",Fredericksburg,VA,180,3.25566666
10047,TOWN PUMP FOOD STORE #8929,"I-15, EXIT 339",Conrad                                  ,MT,815,3.599
10053,BECKS #27,"I-39/US-51, EXIT 72 & US-34",Mendota,IL,270,3.269
10057,Flying J Travel Plaza #649,"I-465, EXIT 4",Indianapolis,IN,375,3.899
10057,Flying J TravelPlaza #649,"I-465, EXIT 4",Indianapolis,IN,375,3.899
10058,CITGO,US-431/SR-1 & SR-27,Abbeville                               ,AL,10,3.399
10065,ROAD MART,US-71/US-59,Ashdown,AR,723,3.299
10077,FLYING J TRAVEL PLAZA #607,"I-55, EXIT 4 & I-40, EXIT 280",West Memphis,AR,435,3.15066666
10085,EL CENTRO TRAVEL CENTER,"I-8, EXIT 115 & SR-86",El Centro                               ,CA,900,4.499
10101,PILOT TRAVEL CENTERS #65,"I-20, EXIT 194",Augusta                                 ,GA,135,3.859
10101,PILOT TRAVEL CENTER #65,"I-20, EXIT 194",Augusta                                 ,GA,135,3.859
10104,GEO H GREEN OIL,"I-85/SR-403, EXIT 41 & US-27 ALT",Newnan,GA,18,3.199
10109,GIT N GO CONVENIENCE STORE #34,"US-30, EXIT 185 & SR-14",Marshalltown,IA,320,3.119
10110,JACKSON'S FOODS DBA ONE9 #1427,"I-84, EXIT 36",Nampa,ID,785,3.37066666
10116,Petro Stopping Center #359,"I-39/US-51, EXIT 99 & SR-38",Rochelle,IL,520,3.759
10122,LOVES TRAVEL STOP #417,"I-80 & I-94, EXIT 9A",Gary,IN,365,3.809
10126,PILOT TRAVEL CENTERS #152,"I-65, EXIT 16 & MEMPHIS RD",Memphis,IN,415,3.959
10126,PILOT TRAVEL CENTER #152,"I-65, EXIT 16 & MEMPHIS RD",Memphis,IN,415,3.959
10128,PETES #20,US-54/SR-7 & US-69,Fort Scott,KS,307,3.199
10135,YESWAY #1116,"I-35, EXIT 60",Mcpherson,KS,434,3.259
10142,PILOT TRAVEL CENTERS #438,"I-65, EXIT 6 & SR-100",Franklin,KY,415,3.169
10144,PILOT TRAVEL CENTERS #358,"I-24 & US-305, EXIT 3",Paducah,KY,490,3.699
10146,PILOT TRAVEL CENTERS #437,"I-75, EXIT 11 & SR-92",Williamsburg,KY,410,3.609
10150,PILOT TRAVEL CENTERS #300,"I-12, EXIT 40",Hammond,LA,725,3.23233333
10154,I 49 TRUCK STOP,"I-49, EXIT 23 & US-167",Opelousas                               ,LA,600,3.199
10157,J AND  H OIL,"US-131, EXIT 72",Byron Center,MI,344,3.599
10157,J AND  H OIL,"US-131, EXIT 72",Byron Center,MI,344,3.499
10161,SPEEDWAY #8740,"I-69, EXIT 87",Dewitt,MI,342,3.759
10161,SPEEDWAY #8740,"I-69, EXIT 87",Dewitt,MI,342,3.599
10168,Express Stop,"I-94, EXIT 145",Jackson                                 ,MI,385,3.589
10172,EXPRESS STOP FOOD STORE #4647,"I-75, EXIT 151 & SR- 81",Saginaw,MI,260,3.399
10181,QUIKTRIP #611,I-55 EXIT 178,Herculaneum,MO,540,2.99066666
10184,CIRCLE K #2721544,"I-55, EXIT 243 & US-278/SR-6",Batesville,MS,435,3.309
10192,INTERSTATE STATION #8,"I-55, EXIT 78                 ",Natchez                                 ,MS,760,3.399
20000,BIG BOYS TRUCK STOP,"I-95, EXIT 105",Kenly,NC,205,3.299
20003,PILOT #7976,"I-77, EXIT 42",Troutman,NC,46,3.659
20006,CENEX C STORE,US-52,Kenmare,ND,452,3.46733333
20009,BIG SPRINGS TRUCK AND TRAVEL,"I-80, EXIT 107",Big Springs,NE,475,3.074
20011,CUBBYS #111,US-81,Norfolk,NE,470,3.209
20012,FLYING J TRAVEL PLAZA #686,"I-80, EXIT 432",Gretna,NE,319,3.28233333
20014,SIMONS EXIT 16,"I-89, EXIT 16",Enfield                                 ,NH,39,3.499
20019,SUNOCO,"I-295, EXIT 2C & SR-140",Penns Grove,NJ,150,3.459
20024,LOVES TRAVEL STOP #259,"I-10 & AIRPORT RD, EXIT 132",Las Cruces,NM,640,3.214
20027,LOVES TRAVEL STOP #262,"I-40, EXIT 333",Tucumcari,NM,585,3.889
20028,MORTONS TRUCK STOP,"I-15, EXIT 46",North Las Vegas,NV,910,3.399
20031,FLYING J TRAVEL PLAZA #770,"I-80, EXIT 176",Winnemucca                              ,NV,966,3.77733333
20033,LOVES TRAVEL STOP #772,"I-86 & SR-17, EXIT 37",Bath,NY,190,4.489
20036,SMOKIN JOES,I-90 EXIT 24,Sanborn                                 ,NY,38,3.699
20042,FLYING J TRAVEL PLAZA #700,I-80 & I-90 EXIT 71,Perrysburg,OH,550,3.759
20043,FRIENDSHIP FOOD MART #70,SR-2 & SR-53,Port Clinton,OH,550,3.939
20045,PILOT TRAVEL CENTERS #281,"I-80, EXIT 226",Girard,OH,573,3.45233333
20049,LOVES TRAVEL STOP #263,"I-44, EXIT 45 & SR-49",Lawton,OK,569,3.21733333
20050,LOVES TRAVEL STOP #260,"I-35, EXIT 106 & SR-9 W",Norman,OK,483,3.254
20054,Jacksons Food Stores,"I-84, EXIT 261",La Grande,OR,925,3.687
